BVB_ID,player_name_x,player_country,DOB_x,home_town,resides,total_first,total_second,total_third,total_forth,total_played,total_points,podium%,height_inches_x,height_cm,DOB_date,DOB_str,big_stat_player_name,gender,player_name_y,DOB_y,height_inches_y
17769,Griffin O'Camb,United States,1994-04-22,"Rescue, CA",,0.0,0.0,0.0,0.0,1.0,41.0,,,,1994-04-22,"April 22, 1994 (29 years old)",Griffin O'Camb,M,Griffin O'Camb,1994-04-22,
17770,Vaughn Petersen,United States,1995-09-29,"Granite Bay, CA","Tucson, AZ",0.0,0.0,0.0,0.0,4.0,178.0,,,,1995-09-29,"September 29, 1995 (27 years old)",Vaughn Petersen,M,Vaughn Petersen,1995-09-29,
17771,Thadeus Niemira,United States,1993-07-18,"Chatsworth, CA","Chatsworth, CA",0.0,0.0,0.0,0.0,5.0,239.0,,,,1993-07-18,"July 18, 1993 (29 years old)",Thadeus Niemira,M,Thadeus Niemira,1993-07-18,
17772,Jacqueline Ribeiro,United States,1999-07-02,"Austin, TX","Austin, TX",0.0,0.0,0.0,0.0,2.0,82.0,,71.0,180.34,1999-07-02,"July 2, 1999 (24 years old)",Jacqueline Ribeiro,W,Jacqueline Ribeiro,1999-07-02,
17773,Caroline Schafer,United States,1999-02-22,"Orinda, CA","Orinda, CA",0.0,0.0,0.0,0.0,5.0,198.0,,72.0,182.88,1999-02-22,"February 22, 1999 (24 years old)",Caroline Schafer,W,Caroline Schafer,1999-02-22,
17774,Dorotea Cosic,Croatia,1994-11-29,Zagreb,Pula,0.0,0.0,0.0,0.0,3.0,104.0,,71.0,180.34,1994-11-29,"November 29, 1994 (28 years old)",Dorotea Cosic,W,Dorotea Cosic,,
17775,Kentaro Ball,United States,1994-07-01,"Irvine, CA",,0.0,0.0,0.0,0.0,1.0,41.0,,,,1994-07-01,"July 1, 1994 (29 years old)",Kentaro Ball,M,Kentaro Ball,1994-07-01,
17776,Chris Dedo,United States,1998-06-15,"Redondo Beach, CA","Redondo Beach, CA",0.0,0.0,0.0,0.0,10.0,1027.0,,,,1998-06-15,"June 15, 1998 (25 years old)",Chris Dedo,M,Chris Dedo,1998-06-15,
17777,Evan Murray,United States,1998-07-17,"Redondo Beach, CA","Redondo Beach, CA",0.0,0.0,0.0,0.0,6.0,254.0,,,,1998-07-17,"July 17, 1998 (24 years old)",Evan Murray,M,Evan Murray,1998-07-17,
17778,Maggie Walters,United States,2000-07-10,"Soquel, CA","Soquel, CA",0.0,0.0,0.0,0.0,2.0,88.0,,70.0,177.8,2000-07-10,"July 10, 2000 (22 years old)",Maggie Walters,W,Maggie Walters,2000-07-10,70.0
17779,Kate Formico,United States,1999-03-21,"Saratoga, CA","Saratoga, CA",0.0,0.0,0.0,0.0,1.0,41.0,,69.0,175.26,1999-03-21,"March 21, 1999 (24 years old)",Kate Formico,W,Kate Formico,1999-03-21,69.0
17780,Chris Albers,United States,1992-09-06,"Seal Beach, CA","Seal Beach, CA",0.0,0.0,0.0,0.0,3.0,157.0,,,,1992-09-06,"September 6, 1992 (30 years old)",Chris Albers,M,Chris Albers,1992-09-06,
17781,Melissa Myers,United States,1986-02-03,"San Diego, CA","San Diego, CA",0.0,0.0,0.0,0.0,4.0,355.0,,,,1986-02-03,"February 3, 1986 (37 years old)",Melissa Myers,W,Melissa Myers,1986-02-03,
17782,Lynda Morales,United States,1988-05-20,"Murrieta, CA","Murrieta, CA",0.0,0.0,0.0,0.0,4.0,153.0,,74.0,187.96,1988-05-20,"May 20, 1988 (35 years old)",Lynda Morales,W,Lynda Morales,1988-05-20,
17783,Desirae Elizondo,United States,1999-06-02,"Temecula, CA",,0.0,0.0,0.0,0.0,1.0,41.0,,,,1999-06-02,"June 2, 1999 (24 years old)",Desirae Elizondo,W,Desirae Elizondo,1999-06-02,
17784,Maddie Micheletti,United States,1999-02-28,"Manhattan Beach, CA","Hermosa Beach, CA",0.0,0.0,0.0,0.0,3.0,150.0,,69.0,175.26,1999-02-28,"February 28, 1999 (24 years old)",Maddie Micheletti,W,Maddie Micheletti,1999-02-28,
17785,Katie Smith,United States,1998-06-15,"West Chester, OH",,0.0,0.0,0.0,0.0,3.0,82.0,,,,1998-06-15,"June 15, 1998 (25 years old)",Katie Smith,W,Katie Smith,1998-06-15,
17786,Jade Hayes,United States,1993-03-19,"Ozark, MO","Hermosa Beach, CA",0.0,0.0,0.0,0.0,17.0,1446.0,,72.0,182.88,1993-03-19,"March 19, 1993 (30 years old)",Jade Hayes,W,Jade Hayes,1993-03-19,
17788,Tiago Da Silva Violas,Portugal,1989-03-27,Maceda,,0.0,0.0,0.0,0.0,1.0,40.0,,76.0,193.04,1989-03-27,"March 27, 1989 (34 years old)",Tiago Violas,M,Tiago Violas,1989-03-27,76.0
17789,Tiago Pereira,Portugal,1991-09-15,Lisboa,Lisboa,0.0,0.0,0.0,0.0,2.0,60.0,,76.0,193.04,1991-09-15,"September 15, 1991 (31 years old)",Tiago Pereira,M,Tiago Pereira,1991-09-15,
17790,Joao Magalhaes,Portugal,1988-06-13,,,0.0,0.0,0.0,0.0,1.0,40.0,,74.0,187.96,1988-06-13,"June 13, 1988 (35 years old)",Joao Magalhaes,M,Joao Magalhaes,1988-06-13,74.0
17791,Emma Piersma,Netherlands,2000-10-20,Sneek,Den Haas,3.0,1.0,0.0,1.0,33.0,3415.0,,72.0,182.88,2000-10-20,"October 20, 2000 (22 years old)",Emma Piersma,W,Emma Piersma,2000-10-20,
17793,Bassem Ben Hassouna,Canada,,,,0.0,0.0,0.0,0.0,1.0,40.0,,,,,,Bassem Ben Hassouna,M,Bassem Ben Hassouna,,
17796,Ksenia Sukhoverkhova,Russia,1998-08-11,,,0.0,0.0,0.0,0.0,1.0,40.0,,,,1998-08-11,"August 11, 1998 (24 years old)",Ksenia Sukhoverkhova,W,Ksenia Sukhoverkhova,1998-08-11,
17801,Sasha Karelov,United States,1994-11-22,"Raleigh, NC","Los Angeles, CA",0.0,0.0,0.0,0.0,10.0,882.0,,69.0,175.26,1994-11-22,"November 22, 1994 (28 years old)",Sasha Karelov,W,Sasha Karelov,1994-11-22,
17802,Andrea Galinis,United States,1993-11-11,"Delray Beach, FL","Delray Beach, FL",0.0,0.0,0.0,0.0,6.0,260.0,,,,1993-11-11,"November 11, 1993 (29 years old)",Andrea Galinis,W,Andrea Galinis,1993-11-11,
17803,Ashley Stevens,United States,1998-07-24,"Huntington Beach, CA",,0.0,0.0,0.0,0.0,1.0,60.0,,,,1998-07-24,"July 24, 1998 (24 years old)",Ashley Stevens,W,Ashley Stevens,1998-07-24,
17804,Hye-Suk Yoon,Korea,1983-06-19,Busan,,0.0,0.0,0.0,0.0,2.0,60.0,,69.0,175.26,1983-06-19,"June 19, 1983 (40 years old)",Hye-Suk Yoon,W,Hye-Suk Yoon,1983-06-19,69.0
17809,Hanna-Marie Schieder,Germany,2001-03-21,Munich,Berlin,1.0,0.0,0.0,1.0,10.0,779.0,,75.0,190.5,2001-03-21,"March 21, 2001 (22 years old)",Hanna-Marie Schieder,W,Hanna-Marie Schieder,2001-03-21,75.0
17810,Chenoa Christ,Germany,2000-11-14,Wiesbaden,,0.0,2.0,1.0,0.0,16.0,1409.0,,72.0,182.88,2000-11-14,"November 14, 2000 (22 years old)",Chenoa Christ,W,Chenoa Christ,2000-11-14,
17812,Noga Maor,Israel,2001-02-13,Nizzany Oz,Nizzany Oz,0.0,0.0,0.0,0.0,24.0,890.0,,75.0,190.5,2001-02-13,"February 13, 2001 (22 years old)",Noga Maor,W,Noga Maor,1999-02-13,75.0
17813,Kelsey Culver,United States,1984-08-16,"St. Louis park, MN",,0.0,0.0,0.0,0.0,1.0,41.0,,,,1984-08-16,"August 16, 1984 (38 years old)",Kelsey Culver,W,Kelsey Culver,1984-08-16,
17814,Christina Koch,United States,1986-04-04,"Orlando, FL",,0.0,0.0,0.0,0.0,2.0,106.0,,,,1986-04-04,"April 4, 1986 (37 years old)",Christina Koch,W,Christina Koch,1986-04-04,
17815,Nicole Hragyil,United States,1991-12-22,"Carrollton, TX","Carrollton, TX",0.0,0.0,0.0,0.0,2.0,100.0,,67.0,170.18,1991-12-22,"December 22, 1991 (31 years old)",Nicole Hragyil,W,Nicole Hragyil,1991-12-22,
17816,Ashish Kamboj,United States,1980-09-29,"Santa Cruz, CA","Santa Cruz, CA",0.0,0.0,0.0,0.0,3.0,145.0,,,,1980-09-29,"September 29, 1980 (42 years old)",Ashish Kamboj,M,Ashish Kamboj,1980-09-29,
17817,Jayelin Lombard,United States,2000-02-01,"Laveen, AZ","Indio, CA",0.0,0.0,0.0,0.0,8.0,915.0,,,,2000-02-01,"February 1, 2000 (23 years old)",Jayelin Lombard,W,Jayelin Lombard,,
17818,Steve McFadden,United States,1988-09-12,"Carlsbad, CA","Carlsbad, CA",0.0,0.0,0.0,0.0,2.0,74.0,,,,1988-09-12,"September 12, 1988 (34 years old)",Steve McFadden,M,Steve McFadden,1988-09-12,
17819,Oren Zyndorf,United States,1993-09-01,"Fair Lawn, NJ","Fair Lawn, NJ",0.0,0.0,0.0,0.0,4.0,947.0,,,,1993-09-01,"September 1, 1993 (29 years old)",Oren Zyndorf,M,Oren Zyndorf,1993-09-01,
17820,Troy Field,United States,1993-12-21,"Laguna Beach, CA","Laguna Beach, CA",2.0,9.0,6.0,1.0,58.0,18446.0,,76.0,193.04,1993-12-21,"December 21, 1993 (29 years old)",Troy Field,M,Troy Field,1993-12-21,
17821,Colton Cowell,United States,1997-03-04,"Manhattan Beach, CA","Makawao, HI",0.0,0.0,0.0,0.0,4.0,195.0,,72.0,182.88,1997-03-04,"March 4, 1997 (26 years old)",Colton Cowell,M,Colton Cowell,1997-03-04,
17822,Chris Gamblin,United States,1981-06-10,"Bradley Beach, NJ",,0.0,0.0,0.0,0.0,2.0,183.0,,,,1981-06-10,"June 10, 1981 (42 years old)",Chris Gamblin,M,Chris Gamblin,1981-06-10,
17823,Ty Coutts,United States,1993-01-18,"Colorado Springs, CO","Colorado Springs, CO",0.0,0.0,0.0,0.0,12.0,1049.0,,77.0,195.58,1993-01-18,"January 18, 1993 (30 years old)",Ty Coutts,M,Ty Coutts,1993-01-18,
17824,Daniel Kranda,United States,1984-11-29,,"Huntington Beach, CA",,,,,,,,,,1984-11-29,"November 29, 1984 (38 years old)",Daniel Kranda,M,Daniel Kranda,1984-11-29,
17826,Rowdy Lennon,United States,1999-05-20,"Los Angeles, CA","Los Angeles, CA",0.0,0.0,0.0,0.0,6.0,334.0,,74.0,187.96,1999-05-20,"May 20, 1999 (24 years old)",Rowdy Lennon,M,Rowdy Lennon,1999-05-20,
17827,Katie Lindelow Dickens,United States,1993-11-07,"Covington, LA","Austin, TX",0.0,1.0,3.0,0.0,31.0,12735.0,,71.0,180.34,1993-11-07,"November 7, 1993 (29 years old)",Katie Lindelow,W,Katie Lindelow,1993-11-07,71.0
17829,Lindsay Rivas,United States,1993-06-18,,"Manhattan Beach, CA",0.0,0.0,0.0,0.0,3.0,100.0,,,,1993-06-18,"June 18, 1993 (30 years old)",Lindsay Rivas,W,Lindsay Rivas,1993-06-18,
17830,Tania Morosan,United States,1984-08-12,"Madison, CT","Manhattan Beach, CA",0.0,0.0,0.0,0.0,2.0,191.0,,,,1984-08-12,"August 12, 1984 (38 years old)",Tania Morosan,W,Tania Morosan,1984-08-12,
17831,Kahlee York,United States,1998-10-18,"Lakewood Ranch, FL","Bradenton, FL",0.0,0.0,1.0,0.0,20.0,10872.0,,71.0,180.34,1998-10-18,"October 18, 1998 (24 years old)",Kahlee York,W,Kahlee York,1998-10-18,
17832,Maia Nichols,United States,2001-11-07,"Shelton, WA",,0.0,0.0,0.0,0.0,2.0,50.0,,,,2001-11-07,"November 7, 2001 (21 years old)",Maia Nichols,W,Maia Nichols,2001-11-07,
17833,Allison Hansen,United States,2002-05-10,"Everett, WA",,0.0,0.0,0.0,0.0,2.0,50.0,,,,2002-05-10,"May 10, 2002 (21 years old)",Allison Hansen,W,Allison Hansen,2002-05-10,
17838,Daniel Duran Gonzalez,Cuba,1993-10-28,,"Denver, CO",0.0,0.0,0.0,0.0,2.0,405.0,,,,1993-10-28,"October 28, 1993 (29 years old)",Daniel Duran,M,Daniel Duran,1993-10-28,
17840,Silvia Emily Herdrick Duarte,Mexico,1999-08-05,"Empalme, Sonora","Hermosillo, Sonora",0.0,0.0,0.0,0.0,4.0,290.0,,65.0,165.1,1999-08-05,"August 5, 1999 (23 years old)",Silvia Herdrick,W,Silvia Herdrick,1999-08-05,66.0
17841,Estefania Elizabeth Ibarra Ruiz,Mexico,1999-08-10,Ibarra Ruiz,"Guaymas, Sonora",0.0,0.0,0.0,0.0,3.0,170.0,,68.0,172.72,1999-08-10,"August 10, 1999 (23 years old)",Estefania Ibarra,W,Estefania Ibarra,1999-08-10,68.0
17844,Nola Basey,United States,1995-05-09,"Lyons, CO","Lyons, CO",0.0,0.0,0.0,0.0,3.0,141.0,,73.0,185.42000000000002,1995-05-09,"May 9, 1995 (28 years old)",Nola Basey,W,Nola Basey,1995-05-09,
17845,McKayla Ferris,United States,1995-09-24,,"Gilbert, AZ",0.0,0.0,0.0,0.0,1.0,41.0,,,,1995-09-24,"September 24, 1995 (27 years old)",McKayla Ferris,W,McKayla Ferris,1995-09-24,
17846,Jess Clark,United States,1998-07-02,,"Monroe, WA",0.0,0.0,0.0,0.0,1.0,33.0,,,,1998-07-02,"July 2, 1998 (25 years old)",Jess Clark,W,Jess Clark,1998-07-02,
17847,Olivia Unnasch,United States,1997-12-16,,"San Diego, CA",0.0,0.0,0.0,0.0,1.0,33.0,,,,1997-12-16,"December 16, 1997 (25 years old)",Olivia Unnasch,W,Olivia Unnasch,1997-12-16,
17848,Amy Ozee,United States,1998-09-11,"Haiku, HI","Haiku, HI",0.0,0.0,1.0,0.0,12.0,5811.0,,73.0,185.42000000000002,1998-09-11,"September 11, 1998 (24 years old)",Amy Ozee,W,Amy Ozee,1998-09-11,73.0
17849,Jacob Heinrichs,United States,1988-05-12,,"Newport Beach, CA",0.0,0.0,0.0,0.0,1.0,33.0,,,,1988-05-12,"May 12, 1988 (35 years old)",Jacob Heinrichs,M,Jacob Heinrichs,1988-05-12,
17852,Jack Walmer,United States,2001-07-03,,"Manhattan Beach, CA",0.0,0.0,0.0,0.0,7.0,758.0,,,,2001-07-03,"July 3, 2001 (22 years old)",Jack Walmer,M,Jack Walmer,2001-07-03,
17853,Charlie Caldwell,United States,1991-02-26,,"Pacific Palisades, CA",0.0,0.0,0.0,0.0,1.0,41.0,,,,1991-02-26,"February 26, 1991 (32 years old)",Charlie Caldwell,M,Charlie Caldwell,1991-02-26,
17854,David Barrett,United States,1999-08-08,,"El Cajon, CA",0.0,0.0,0.0,0.0,2.0,66.0,,,,1999-08-08,"August 8, 1999 (23 years old)",David Barrett,M,David Barrett,1999-08-08,
17855,Nick Gustafson,United States,2001-05-24,,"San Diego, CA",0.0,0.0,0.0,0.0,2.0,66.0,,,,2001-05-24,"May 24, 2001 (22 years old)",Nick Gustafson,M,Nick Gustafson,2001-05-24,
17850,Garret Costello,United States,1997-05-01,,"Newport Beach, CA",0.0,0.0,0.0,0.0,1.0,33.0,,,,1997-05-01,"May 1, 1997 (26 years old)",Garret Costello,M,Garret Costello,1997-05-01,
17856,Stanton Smith,United States,1997-02-19,,"Los Angeles, CA",0.0,0.0,0.0,0.0,4.0,170.0,,,,1997-02-19,"February 19, 1997 (26 years old)",Stanton Smith,M,Stanton Smith,1997-02-19,
17857,Michael Airola,United States,1994-06-06,,"Santa Barbara, CA",0.0,0.0,0.0,0.0,1.0,41.0,,,,1994-06-06,"June 6, 1994 (29 years old)",Michael Airola,M,Michael Airola,1994-06-06,
17858,Parker Anderson,United States,1991-05-11,,"San Diego, CA",0.0,0.0,0.0,0.0,2.0,83.0,,,,1991-05-11,"May 11, 1991 (32 years old)",Parker Anderson,M,Parker Anderson,1991-05-11,
17859,Brett Sheward,United States,2000-04-20,,"Newport Beach, CA",0.0,0.0,0.0,0.0,2.0,74.0,,,,2000-04-20,"April 20, 2000 (23 years old)",Brett Sheward,M,Brett Sheward,2000-04-20,
17860,Jeremy Simpkins,United States,,,,0.0,0.0,0.0,0.0,1.0,41.0,,,,,,Jeremy Simpkins,M,Jeremy Simpkins,,
17861,Breana Edwards,United States,1995-04-05,,"Jacksonville, FL",0.0,0.0,0.0,0.0,1.0,41.0,,,,1995-04-05,"April 5, 1995 (28 years old)",Breana Edwards,W,Breana Edwards,1995-04-05,
17863,Sara Kovac,United States,1997-09-06,"Niagara Falls, ON","Niagara Falls, ON",0.0,0.0,0.0,0.0,1.0,33.0,,72.0,182.88,1997-09-06,"September 6, 1997 (25 years old)",Sara Kovac,W,Sara Kovac,1997-09-06,72.0
17864,Savannah Slattery,United States,1998-05-03,"Malibu, CA","Malibu, CA",0.0,0.0,0.0,0.0,3.0,131.0,,71.0,180.34,1998-05-03,"May 3, 1998 (25 years old)",Savannah Slattery,W,Savannah Slattery,1998-05-03,71.0
17851,Michael Vellutato,United States,1992-01-18,,"Topanga, CA",0.0,0.0,0.0,0.0,1.0,41.0,,,,1992-01-18,"January 18, 1992 (31 years old)",Michael Vellutato,M,Michael Vellutato,1992-01-18,
17866,Nette Tuominen,Finland,1990-01-23,Porvoo,Tampere,0.0,0.0,0.0,0.0,3.0,130.0,,71.0,180.34,1990-01-23,"January 23, 1990 (33 years old)",Nette Tuominen,W,Nette Tuominen,1990-01-23,74.0
17868,Panagiotis Ioannidis,Greece,1998-10-07,Thessaloniki,Athens,0.0,0.0,1.0,0.0,6.0,441.0,,76.0,193.04,1998-10-07,"October 7, 1998 (24 years old)",Panagiotis Ioannidis,M,Panagiotis Ioannidis,1998-10-07,76.0
17881,Yorick de Groot,Netherlands,2000-07-06,Sliedrecht,Sliedrecht,2.0,3.0,1.0,3.0,33.0,4492.0,,75.0,190.5,2000-07-06,"July 6, 2000 (23 years old)",Yorick de Groot,M,Yorick de Groot,2000-07-06,
17884,Clémence Vieira,France,2000-11-01,Grenoble,Toulouse,0.0,1.0,0.0,1.0,28.0,2035.0,,69.0,175.26,2000-11-01,"November 1, 2000 (22 years old)",Clemence Vieira,W,Clemence Vieira,2000-11-01,69.0
17885,Marie Nevot,France,2000-12-14,Dinan,Plancoët,0.0,0.0,0.0,0.0,2.0,69.0,,70.0,177.8,2000-12-14,"December 14, 2000 (22 years old)",Marie Nevot,W,Marie Nevot,2000-12-14,70.0
17886,Anna Lutz,Switzerland,2000-01-04,Basel,Basel,0.0,1.0,1.0,0.0,28.0,2351.0,,68.0,172.72,2000-01-04,"January 4, 2000 (23 years old)",Anna Lutz,W,Anna Lutz,2000-01-04,
17887,Alexandra (Lexi) McKeown,United States,2000-03-17,"Aliso Viejo, CA","Aliso Viejo, CA",0.0,0.0,0.0,0.0,5.0,675.0,,,,2000-03-17,"March 17, 2000 (23 years old)",Lexi McKeown,W,Lexi McKeown,2000-03-17,
17888,Kiora Sanchez,United States,2000-01-26,"Santa Clarita, CA","Santa Clarita, CA",0.0,0.0,0.0,0.0,4.0,226.0,,,,2000-01-26,"January 26, 2000 (23 years old)",Kiora Sanchez,W,Kiora Sanchez,2000-01-26,
17889,Aliisa Vuorinen,Finland,2000-05-05,Sastamala,Sastamala,0.0,0.0,0.0,0.0,15.0,518.0,,69.0,175.26,2000-05-05,"May 5, 2000 (23 years old)",Aliisa Vuorinen,W,Aliisa Vuorinen,2000-05-05,69.0
17890,Valma Vilhelmiina Prihti,Finland,2001-04-26,Sastamala,Sastamala,0.0,0.0,0.0,0.0,24.0,1186.0,,72.0,182.88,2001-04-26,"April 26, 2001 (22 years old)",Valma Prihti,W,Valma Prihti,2001-04-26,72.0
17891,Mai Goldstein,Israel,2001-05-27,"Tel Aviv
","Tel Aviv
",0.0,0.0,0.0,0.0,3.0,77.0,,74.0,187.96,2001-05-27,"May 27, 2001 (22 years old)",Mai Goldstein,M,Mai Goldstein,2001-05-27,74.0
17892,Tomer Hadar,Israel,2002-03-02,"Boston, MA",Tel Aviv,0.0,0.0,0.0,0.0,15.0,485.0,,74.0,187.96,2002-03-02,"March 2, 2002 (21 years old)",Tomer Hadar,M,Tomer Hadar,2002-03-02,74.0
17898,Daria Dasha Gusarova,Cyprus,2004-07-15,"Chicago, IL",Nicosia,0.0,1.0,0.0,1.0,24.0,1383.0,,70.0,177.8,2004-07-15,"July 15, 2004 (18 years old)",Daria Gusarova,W,Daria Gusarova,2004-07-15,
17903,Alberto Di Silvestre,Italy,2000-07-12,Chieti,Pescara,0.0,1.0,1.0,0.0,9.0,306.0,,73.0,185.42000000000002,2000-07-12,"July 12, 2000 (22 years old)",Alberto Di Silvestre,M,Alberto Di Silvestre,2000-07-12,75.0
17905,Bruno Sousa,Portugal,1983-12-02,,,0.0,0.0,0.0,0.0,1.0,40.0,,,,1983-12-02,"December 2, 1983 (39 years old)",Bruno Sousa,M,Bruno Sousa,1983-12-02,
17906,Jose Filipe Neto,Portugal,1996-11-20,,,0.0,0.0,0.0,0.0,1.0,40.0,,,,1996-11-20,"November 20, 1996 (26 years old)",Jose Neto,M,Jose Neto,1996-11-20,
17907,Gonçalo Santos,Portugal,1996-01-01,,,0.0,0.0,0.0,0.0,1.0,40.0,,,,1996-01-01,"January 1, 1996 (27 years old)",Goncalo Santos,M,Goncalo Santos,1996-01-01,
17915,Artúr Hajós,Hungary,2000-08-23,Budapest,Buapest,0.0,0.0,0.0,1.0,38.0,2286.0,,79.0,200.66,2000-08-23,"August 23, 2000 (22 years old)",Artur Hajos,M,Artur Hajos,2000-08-23,80.0
17916,Bence Attila Stréli,Hungary,2001-04-17,Budapest,Budapest,0.0,0.0,0.0,1.0,39.0,2247.0,,75.0,190.5,2001-04-17,"April 17, 2001 (22 years old)",Bence Streli,M,Bence Streli,2001-04-17,74.0
17919,Milosz Kruk,Poland,2000-09-18,"Swinoujscie
","Swinoujscie
",0.0,2.0,1.0,1.0,38.0,2027.0,,79.0,200.66,2000-09-18,"September 18, 2000 (22 years old)",Milosz Kruk,M,Milosz Kruk,2000-09-18,79.0
17921,Hugo Campos,Portugal,2000-11-11,Maia,Maia,0.0,3.0,1.0,1.0,30.0,3029.0,,73.0,185.42000000000002,2000-11-11,"November 11, 2000 (22 years old)",Hugo Campos,M,Hugo Campos,2000-11-11,73.0
17925,Rok Mozic,Slovenia,2002-01-17,Maribor,Maribor,1.0,1.0,0.0,0.0,8.0,358.0,,79.0,200.66,2002-01-17,"January 17, 2002 (21 years old)",Rok Mozic,M,Rok Mozic,2002-01-17,
17928,David Åhman,Sweden,2001-12-20,Umea,Umea,11.0,2.0,3.0,1.0,43.0,7196.0,,75.0,190.5,2001-12-20,"December 20, 2001 (21 years old)",David Ahman,M,David Ahman,2001-12-20,
17930,Aleksandra Stadnik,Poland,2001-09-21,Wroclaw,Wroclaw,0.0,0.0,0.0,0.0,5.0,148.0,,71.0,180.34,2001-09-21,"September 21, 2001 (21 years old)",Aleksandra Stadnik,W,Aleksandra Stadnik,2001-09-21,71.0
17931,Zuzanna Herrmann,Poland,2001-10-15,Puck,Jastarnia,0.0,0.0,0.0,0.0,4.0,116.0,,67.0,170.18,2001-10-15,"October 15, 2001 (21 years old)",Zuzanna Herrmann,W,Zuzanna Herrmann,2001-10-15,67.0
17936,Sarlota Svobodova,Czech Republic,2000-09-27,Brno,Brno,0.0,0.0,0.0,0.0,4.0,112.0,,69.0,175.26,2000-09-27,"September 27, 2000 (22 years old)",Sarlota Svobodova,W,Sarlota Svobodova,2000-09-27,69.0
17937,Daniela Álvarez Mendoza,Spain,2001-11-27,Gijon,Asturias,1.0,1.0,7.0,1.0,29.0,3468.0,,74.0,187.96,2001-11-27,"November 27, 2001 (21 years old)",Daniela Alvarez,W,Daniela Alvarez,2001-11-27,74.0
17939,Nikolett Tátrai,Hungary,2000-01-14,Budapest,Erd,0.0,0.0,0.0,0.0,5.0,147.0,,68.0,172.72,2000-01-14,"January 14, 2000 (23 years old)",Nikolett Tatrai,W,Nikolett Tatrai,2000-01-14,68.0
17941,Anete Namike,Latvia,2002-07-16,Riga,Manupe,1.0,0.0,0.0,5.0,31.0,1996.0,,67.0,170.18,2002-07-16,"July 16, 2002 (20 years old)",Anete Namike,W,Anete Namike,2002-07-16,
17942,Rugile Grudzinskaite,Lithuania,2000-09-29,,,0.0,0.0,0.0,0.0,7.0,440.0,,,,2000-09-29,"September 29, 2000 (22 years old)",Rugile Grudzinskaite,W,Rugile Grudzinskaite,2000-09-29,
17948,Katarina Bulc,Slovenia,2001-02-19,Ljubljana,Ljubljana,0.0,0.0,0.0,0.0,15.0,559.0,,69.0,175.26,2001-02-19,"February 19, 2001 (22 years old)",Katarina Bulc,W,Katarina Bulc,2001-02-19,69.0
17952,Suzan Dilara Gedikoglu,Türkiye,2000-04-02,,,0.0,0.0,0.0,0.0,3.0,98.0,,,,2000-04-02,"April 2, 2000 (23 years old)",Suzan Gedikoglu,W,Suzan Gedikoglu,2000-04-02,
17955,Meredith Rosenberger,United States,1991-06-28,"Greensboro, NC","Greensboro, NC",0.0,0.0,0.0,0.0,3.0,709.0,,,,1991-06-28,"June 28, 1991 (32 years old)",Meredith Rosenberger,W,Meredith Rosenberger,1991-06-28,
17956,Violeta Slabakova,United States,1990-12-12,"Shelby Township, MI","Charlotte, NC",0.0,0.0,0.0,0.0,18.0,5113.0,,71.0,180.34,1990-12-12,"December 12, 1990 (32 years old)",Violeta Slabakova,W,Violeta Slabakova,1990-12-12,
17957,Olivia Lee,United States,1999-07-27,"Tiburon, CA","Tiburon, CA",0.0,0.0,0.0,0.0,2.0,94.0,,73.0,185.42000000000002,1999-07-27,"July 27, 1999 (23 years old)",Olivia Lee,W,Olivia Lee,1999-07-27,
17958,Todd Luther,United States,1985-04-12,"Oneida, NY",,0.0,0.0,0.0,0.0,1.0,53.0,,,,1985-04-12,"April 12, 1985 (38 years old)",Todd Luther,M,Todd Luther,1985-04-12,
17959,Mara Luther,United States,1986-03-28,"Oneida, NY",,0.0,0.0,0.0,0.0,1.0,53.0,,,,1986-03-28,"March 28, 1986 (37 years old)",Mara Luther,W,Mara Luther,1986-03-28,
17960,Cassandra Barnes,United States,1988-01-17,"Syracuse, NY",,0.0,0.0,0.0,0.0,1.0,53.0,,,,1988-01-17,"January 17, 1988 (35 years old)",Cassandra Barnes,W,Cassandra Barnes,1988-01-17,
17961,Peri Green,United States,1999-04-01,"Honolulu, HI","Honolulu, HI",0.0,0.0,0.0,0.0,1.0,96.0,,,,1999-04-01,"April 1, 1999 (24 years old)",Peri Green,W,Peri Green,1999-04-01,
17962,Milani Pickering,United States,1994-02-23,"Mesa, AZ","San Francisco, CA",0.0,0.0,0.0,0.0,2.0,155.0,,,,1994-02-23,"February 23, 1994 (29 years old)",Milani Pickering,W,Milani Pickering,1994-02-23,
17963,Katie Tomsyck,United States,1983-11-27,"Phoenix, AZ",,0.0,0.0,0.0,0.0,1.0,96.0,,,,1983-11-27,"November 27, 1983 (39 years old)",Katie Tomsyck,W,Katie Tomsyck,1983-11-27,
17964,Luke Turner,United States,2002-03-19,"Hermosa Beach, CA","Hermosa Beach, CA",0.0,0.0,0.0,0.0,3.0,128.0,,,,2002-03-19,"March 19, 2002 (21 years old)",Luke Turner,M,Luke Turner,2002-03-19,
17965,Sam Walton,United States,2002-01-19,"Newport Beach, CA",,0.0,0.0,0.0,0.0,1.0,42.0,,,,2002-01-19,"January 19, 2002 (21 years old)",Sam Walton,M,Sam Walton,2002-01-19,
17966,James (Bo) Schmidt,United States,1981-04-07,"Rogers, MN","Rogers, MN",0.0,0.0,0.0,0.0,3.0,140.0,,,,1981-04-07,"April 7, 1981 (42 years old)",James (Bo) Schmidt,M,James (Bo) Schmidt,1981-04-07,
