player_id,player_name,player_country,DOB,home_town,resides,total_first,total_second,total_third,total_forth,total_played,total_points,podium%,height_inches,height_cm,DOB_date,DOB_str,big_stat_player_name
20809,Alex Vohland,United States,1994-08-10,"Cincinnati, OH","Cincinnati, OH",0.0,0.0,0.0,0.0,1.0,51.0,,77.0,195.58,1994-08-10,"August 10, 1994 (28 years old)",Alex Vohland
20810,Andrew Holman,United States,1997-05-22,"Coconut Creek, FL","Coconut Creek, FL",0.0,0.0,0.0,0.0,10.0,4451.0,,77.0,195.58,1997-05-22,"May 22, 1997 (26 years old)",Andrew Holman
20811,Angelina Ferary,United States,2002-03-20,,"Marietta, GA",0.0,0.0,0.0,0.0,1.0,90.0,,64.0,162.56,2002-03-20,"March 20, 2002 (21 years old)",Angelina Ferary
20812,Ashley Pater,United States,2005-07-21,"Bradenton, FL","Bradenton, FL",0.0,1.0,0.0,0.0,11.0,5096.0,,68.0,172.72,2005-07-21,"July 21, 2005 (17 years old)",Ashley Pater
20813,Bri Civiero,United States,1995-11-10,"Mount Dora, FL","Mount Dora, FL",0.0,0.0,0.0,0.0,4.0,1396.0,,73.0,185.42000000000002,1995-11-10,"November 10, 1995 (27 years old)",Bri Civiero
20814,Carlos Guillermo Jimenez,United States,1997-08-31,"Miami Beach, FL","Winter Haven, FL",0.0,0.0,0.0,0.0,13.0,6785.0,,72.0,182.88,1997-08-31,"August 31, 1997 (25 years old)",Guillermo Jimenez
20815,Cash Adamsen,United States,2000-11-20,,"Santa Cruz, CA",0.0,0.0,0.0,0.0,10.0,3682.0,,,,2000-11-20,"November 20, 2000 (22 years old)",Cash Adamsen
20816,Christiano Silva,United States,,,"Deerfield Beach, FL",0.0,0.0,0.0,0.0,1.0,51.0,,,,,,Christiano Silva
20817,Ian Carlson,United States,,"Parker, CO","Parker, CO",0.0,0.0,0.0,0.0,8.0,3063.0,,77.0,195.58,,,Ian Carlson
20818,Jennifer Keddy,United States,1991-10-28,"Missoula, MT","Austin, TX",1.0,1.0,1.0,0.0,15.0,9887.0,,76.0,193.04,1991-10-28,"October 28, 1991 (31 years old)",Jennifer Keddy
20819,Joseph Alaimo,United States,,,"Pelham, AL",0.0,0.0,0.0,0.0,1.0,51.0,,,,,,Joseph Alaimo
20820,Justin Chow,United States,,,"Redondo Beach, CA",0.0,0.0,0.0,0.0,1.0,63.0,,,,,,Justin Chow
20821,Justin Whipple,United States,,,"Centerville, GA",0.0,0.0,0.0,0.0,1.0,47.0,,,,,,Justin Whipple
20822,Kade Lahner,United States,,,"Miami, FL",0.0,0.0,0.0,0.0,1.0,171.0,,,,,,Kade Lahner
20823,Kelly Bielaski,United States,,,"San Ramon, CA",,,,,,,,,,,,
20824,Kylie Grandy,United States,,"Rolesville, NC","Rolesville, NC",0.0,0.0,0.0,0.0,7.0,2784.0,,71.0,180.34,,,Kylie Grandy
20825,Lindsey Kammermeier,United States,,,"Houston, TX",0.0,0.0,0.0,0.0,1.0,90.0,,,,,,Lindsey Kammermeier
20826,Luke Krzmarzick,United States,,,"Torrance, CA",0.0,0.0,0.0,0.0,1.0,45.0,,,,,,Luke Krzmarzick
20827,Mackenzie Morris,United States,1999-05-29,"Jacksonville, FL","Ponte Vedra Beach, FL",0.0,0.0,0.0,0.0,3.0,1333.0,,70.0,177.8,1999-05-29,"May 29, 1999 (24 years old)",Mackenzie Morris
20828,Madeline Bonanni,United States,,,"Manhattan Beach, CA",0.0,0.0,0.0,0.0,1.0,63.0,,,,,,Madeline Bonanni
20829,Mark Bucknam,United States,1997-04-22,"East Greenwich, RI","East Greenwich, RI",0.0,0.0,0.0,0.0,14.0,5727.0,,75.0,190.5,1997-04-22,"April 22, 1997 (26 years old)",Mark Bucknam
20830,McKala Rhodes,United States,1997-07-03,"Charleston, SC","Redondo Beach, CA",0.0,0.0,0.0,0.0,6.0,2244.0,,70.0,177.8,1997-07-03,"July 3, 1997 (26 years old)",McKala Rhodes
20831,Natalie Escher,United States,,,"Huntington Beach, CA",0.0,0.0,0.0,0.0,1.0,63.0,,,,,,Natalie Escher
20832,Nate Mehl,United States,1996-07-13,"York, PA","Huntsville, AL",0.0,0.0,0.0,0.0,1.0,51.0,,76.0,193.04,1996-07-13,"July 13, 1996 (26 years old)",Nate Mehl
20833,Nolan Albrecht,United States,,"Naperville, IL","Charlotte, NC",0.0,0.0,0.0,0.0,14.0,6285.0,,77.0,195.58,,,Nolan Albrecht
20834,Olivia Stasevich,United States,1998-06-12,"Canton, GA","Woodstock, GA",0.0,0.0,0.0,0.0,2.0,213.0,,68.0,172.72,1998-06-12,"June 12, 1998 (25 years old)",Olivia Stasevich
20835,Pedro Schneider,United States,,,"Tallahassee, FL",0.0,0.0,0.0,0.0,1.0,70.0,,,,,,Pedro Schnedier
20836,Phil Margevicius,United States,,,"Cleveland, OH",0.0,0.0,0.0,0.0,5.0,1499.0,,,,,,Phil Margevicius
20837,Regan McGuire,United States,,"Flower Mound, TX","Flower Mound, TX",0.0,0.0,0.0,0.0,9.0,3836.0,,74.0,187.96,,,Regan McGuire
20838,Robert Dorman,United States,,,"Stuart, FL",,,,,,,,,,,,
20839,Ryan Smith,United States,2001-09-04,"Parker, CO","Parker, CO",0.0,0.0,0.0,0.0,6.0,2830.0,,80.0,203.2,2001-09-04,"September 4, 2001 (21 years old)",Ryan Smith
20840,Samantha Strah,United States,,,"Capitola, CA",,,,,,,,,,,,
20841,Sara Bouzeid,United States,,,"San Mateo, CA",0.0,0.0,0.0,0.0,1.0,90.0,,,,,,Sara Bouzeid
20842,Skyler Germann,United States,2001-06-18,"Minnetonka, MN","Deephaven, MN",0.0,0.0,1.0,0.0,5.0,2581.0,,69.0,175.26,2001-06-18,"June 18, 2001 (22 years old)",Skyler Germann
20843,Spencer Wickens,United States,,,"Calabasas, CA",0.0,0.0,0.0,0.0,1.0,81.0,,,,,,Spencer Wickens
20844,Tennessee Fulks,United States,,,"Wilmette, IL",0.0,0.0,0.0,0.0,1.0,63.0,,,,,,Tennessee Fulks
20845,Trent Dunahoo,United States,,,"Lawrenceville, GA",0.0,0.0,0.0,0.0,1.0,51.0,,,,,,Trent Dunahoo
20846,Jan Stefko,Czech Republic,1996-11-26,,,,,,,,,,,,1996-11-26,"November 26, 1996 (26 years old)",
20847,Maud Chapleau,Canada,1996-03-11,,,0.0,0.0,0.0,0.0,3.0,179.0,,,,1996-03-11,"March 11, 1996 (27 years old)",Maud Chapleau
20848,Myriam Robitaille,Canada,1994-08-10,,,0.0,0.0,0.0,0.0,9.0,670.0,,,,1994-08-10,"August 10, 1994 (28 years old)",Myriam Robitaille
20849,Marie Egebjerg Jensen,Denmark,1993-03-13,Aarhus,,,,,,,,,74.0,187.96,1993-03-13,"March 13, 1993 (30 years old)",
20850,Michela Culiani,Italy,1989-01-15,,,,,,,,,,,,1989-01-15,"January 15, 1989 (34 years old)",
20851,Aniek de Jong,Netherlands,2002-08-23,,,,,,,,,,,,2002-08-23,"August 23, 2002 (20 years old)",
20852,Rianne Stok,Netherlands,2000-04-19,"Hoofddorp
",,0.0,0.0,0.0,0.0,2.0,70.0,,69.0,175.26,2000-04-19,"April 19, 2000 (23 years old)",Rianne Stok
20853,Jaan Rebel,Estonia,1996-10-19,,,0.0,0.0,0.0,0.0,4.0,205.0,,,,1996-10-19,"October 19, 1996 (26 years old)",Jaan Rebel
20854,Adam Adkinson,United States,,,"Pensacola Beach, FL",0.0,0.0,0.0,0.0,1.0,45.0,,,,,,Adam Adkinson
20855,Anthony Popoca,United States,,,"Huntington Beach, CA",0.0,0.0,0.0,0.0,4.0,918.0,,73.0,185.42000000000002,,,Anthony Popoca
20856,Daniel Stevens,United States,,,"Santa Clara, CA",0.0,0.0,0.0,0.0,4.0,918.0,,,,,,Daniel Stevens
20857,Emily Mattoon,United States,,"San Leandro, CA","San Leandro, CA",0.0,0.0,0.0,0.0,2.0,456.0,,71.0,180.34,,,Emily Mattoon
20858,Jake Kurzrock,United States,,,"Redondo Beach, CA",0.0,0.0,0.0,0.0,2.0,115.0,,,,,,Jake Kurzrock
20859,Mercedez Vaughan,United States,,,"Hawthorne, CA",0.0,0.0,0.0,0.0,1.0,63.0,,,,,,Mercedez Vaughan
20860,Rileigh Powers,United States,,"Oviedo, FL","Oviedo, FL",0.0,0.0,0.0,0.0,2.0,438.0,,70.0,177.8,,,Rileigh Powers
20861,River Moore,United States,,,"Traverse City, MI",0.0,0.0,0.0,0.0,1.0,45.0,,,,,,River Moore
20863,Alexa Downie,United States,,,"Coral Springs, FL",0.0,0.0,0.0,0.0,4.0,1759.0,,,,,,Alexa Downie
20864,Chloee Kleespies,United States,1999-05-24,"Lincoln University, PA","New London Township, PA",0.0,0.0,0.0,0.0,4.0,1607.0,,74.0,187.96,1999-05-24,"May 24, 1999 (24 years old)",Chloee Kleespies
20865,Matthew Ujkic,United States,,,"Orange, CA",0.0,0.0,0.0,0.0,1.0,249.0,,,,,,
20866,Thinesa Sri,United States,,,"Los Angeles County, CA",0.0,0.0,0.0,0.0,1.0,63.0,,,,,,Thinesa Sri
20867,Travis Moore,United States,,,"Traverse City, MI",0.0,0.0,0.0,0.0,1.0,45.0,,,,,,Travis Moore
20868,Victoria Gonzalez,Israel,1979-10-12,,,0.0,0.0,0.0,0.0,1.0,40.0,,,,1979-10-12,"October 12, 1979 (43 years old)",Victoria Gonzalez
20869,Giulia Rubini,Italy,1990-07-03,,,0.0,0.0,0.0,2.0,3.0,260.0,,,,1990-07-03,"July 3, 1990 (33 years old)",Giulia Rubini
20870,Vania Baravelli,Italy,1992-05-15,,,,,,,,,,,,1992-05-15,"May 15, 1992 (31 years old)",
20871,Daphne Katan,Netherlands,1991-10-12,,,,,,,,,,,,1991-10-12,"October 12, 1991 (31 years old)",
20872,Aaron Koubi,United States,,,"Newport Beach, CA",0.0,0.0,0.0,0.0,1.0,90.0,,,,,,Aaron Koubi
20873,Cole Aidnik,United States,,,"Huntington Beach, CA",0.0,0.0,0.0,0.0,10.0,3847.0,,,,,,Cole Aidnik
20874,Bryan Leifer,United States,,,"Redondo Beach, CA",0.0,0.0,0.0,0.0,1.0,45.0,,,,,,Bryan Leifer
20875,Joe Snee,United States,,,"Redondo Beach, CA",0.0,0.0,0.0,0.0,1.0,45.0,,,,,,Joe Snee
20876,Kyle Baily,United States,,,"Huntington Beach, CA",0.0,0.0,0.0,0.0,3.0,652.0,,,,,,Kyle Baily
20877,Makenzie Griffin,United States,1998-08-31,"Jourdanton, TX","Jourdanton, TX",0.0,0.0,0.0,0.0,11.0,4572.0,,72.0,182.88,1998-08-31,"August 31, 1998 (24 years old)",Makenzie Griffin
20878,Alexander Biz,United States,,,"San Jose, CA",0.0,0.0,0.0,0.0,4.0,1358.0,,,,,,Alexander Biz
20879,Michael Wexter,United States,,,"El Segundo, CA",0.0,0.0,0.0,0.0,1.0,45.0,,,,,,Michael Wexter
20881,Noah Franklin,United States,,,"Huntington Beach, CA",0.0,0.0,0.0,0.0,3.0,689.0,,,,,,Noah Franklin
20882,Keone Coronado,United States,,,"Phoenix, AR",0.0,0.0,0.0,0.0,3.0,616.0,,,,,,Keone Coronado
20883,Steven Bartlett,United States,,,"Dover, FL",0.0,0.0,0.0,0.0,1.0,0.0,,,,,,Steven Bartlett
20884,TJ Huson,United States,,,"Lakeside, CA",0.0,0.0,0.0,0.0,5.0,1150.0,,,,,,TJ Huson
20885,Jordan Lichtsinn,United States,1994-04-02,,"Austin, TX",0.0,0.0,0.0,0.0,2.0,160.0,,75.0,190.5,1994-04-02,"April 2, 1994 (29 years old)",Jordan Lichtsinn
20886,Alex Storm,United States,1993-05-29,"Marlette, MI","Farmington Hills, MI",0.0,0.0,0.0,0.0,2.0,432.0,,75.0,190.5,1993-05-29,"May 29, 1993 (30 years old)",Alex Storm
20887,Matthew Gentry,United States,2001-03-22,,"Hudson, OH",0.0,0.0,0.0,0.0,3.0,435.0,,,,2001-03-22,"March 22, 2001 (22 years old)",Matthew Gentry
20888,Kalob Partida,United States,,,"Tustin, CA",0.0,0.0,0.0,0.0,1.0,45.0,,,,,,Kalob Partida
20889,Aly Fox,United States,1997-01-21,"Cincinnati, OH","Cincinnati, OH",0.0,0.0,0.0,0.0,1.0,70.0,,68.0,172.72,1997-01-21,"January 21, 1997 (26 years old)",Aly Fox
20890,Peyton Harris,United States,,,"Thomson, GA",0.0,0.0,0.0,0.0,1.0,45.0,,,,,,Peyton Harris
20891,Olivia Van Kooten,United States,,,"Glenview, IL",,,,,,,,,,,,
20892,Alex Belak,United States,,,"Northfield, IL",,,,,,,,,,,,
20893,Jason Camacho,United States,,,"Orlando, FL",0.0,0.0,0.0,0.0,1.0,51.0,,,,,,Jason Camacho
20894,Ian Barker,United States,1999-01-26,"Buffalo, NY","Orlando, FL",0.0,0.0,0.0,0.0,4.0,1287.0,,77.0,195.58,1999-01-26,"January 26, 1999 (24 years old)",Ian Barker
20895,Jordan Pickering,United States,,,"Austin, TX",0.0,0.0,0.0,0.0,1.0,63.0,,,,,,Jordan Pickering
20896,Ben Andre,United States,1993-11-27,"Rochester, MN","Minneapolis, MN",0.0,0.0,0.0,0.0,2.0,300.0,,73.0,185.42000000000002,1993-11-27,"November 27, 1993 (29 years old)",Ben Andre
20897,Logan Mcallister,United States,,,"St Louis Park, MN",,,,,,,,,,,,
20898,Enrique Barajas,United States,,,"Bolingbrook, IL",0.0,0.0,0.0,0.0,2.0,300.0,,,,,,Enrique Barajas
20899,Nina Micianikova,Slovakia,2005-02-21,Lucenec,,0.0,0.0,0.0,0.0,1.0,32.0,,,,2005-02-21,"February 21, 2005 (18 years old)",
20900,Bernard Heijting,Netherlands,1987-03-10,,,,,,,,,,,,1987-03-10,"March 10, 1987 (36 years old)",
20901,Mick Toet,Netherlands,1998-09-29,,,0.0,0.0,0.0,0.0,2.0,120.0,,,,1998-09-29,"September 29, 1998 (24 years old)",Mick Toet
20902,Isak Cameron,Sweden,1997-10-13,Landvetter,,,,,,,,,,,1997-10-13,"October 13, 1997 (25 years old)",
20903,Leon Vincent,Sweden,1998-07-26,,,,,,,,,,,,1998-07-26,"July 26, 1998 (24 years old)",
20904,Leanne van Vegten,Netherlands,2002-03-02,,,0.0,0.0,0.0,0.0,5.0,315.0,,,,2002-03-02,"March 2, 2002 (21 years old)",Leanne van Vegten
20905,Christian Smith,United States,1994-06-17,"Massapequa, NY","Long Beach, NY",0.0,0.0,0.0,0.0,1.0,51.0,,77.0,195.58,1994-06-17,"June 17, 1994 (29 years old)",Christian Smith
20906,Nick Smith,United States,1997-02-23,"Massapequa, NY","Massapequa, NY",0.0,0.0,0.0,0.0,2.0,512.0,,76.0,193.04,1997-02-23,"February 23, 1997 (26 years old)",Nick Smith
20907,Hunter Sade,United States,,,"Marion, IA",0.0,0.0,0.0,0.0,3.0,822.0,,,,,,Hunter Sade
20908,Michael Wright,United States,2001-06-18,"Glen Allen, VA","Columbus, OH",0.0,0.0,0.0,0.0,1.0,47.0,,76.0,193.04,2001-06-18,"June 18, 2001 (22 years old)",Michael Wright
20909,Luke Lentin,United States,1999-08-09,"La Jolla, CA","Columbus, OH",0.0,0.0,0.0,0.0,1.0,47.0,,75.0,190.5,1999-08-09,"August 9, 1999 (23 years old)",Luke Lentin
20910,Megan Luly,United States,,"Encinitas, CA","Encinitas, CA",0.0,0.0,0.0,0.0,1.0,63.0,,70.0,177.8,,,Megan Luly
20911,Christine DeRoos,United States,,"Carlsbad, CA","Oceanside, CA",0.0,0.0,0.0,0.0,1.0,81.0,,71.0,180.34,,,Christine DeRoos
20913,Zachary Greene,United States,,,"Lombard, IL",0.0,0.0,0.0,0.0,1.0,51.0,,,,,,Zachary Greene
20914,Casey Pieper,United States,,,"Cincinnati, OH",0.0,0.0,0.0,0.0,4.0,1205.0,,,,,,Casey Pieper
20915,Ben Hutka,United States,,,"Temple, TX",,,,,,,,,,,,
20916,Sandi Carlson,United States,,,"Jupiter, FL",0.0,0.0,0.0,0.0,1.0,57.0,,,,,,Sandi Carlson
20917,Tyler Jobe,United States,1997-03-06,"Plano, TX","Kansas City, KS",0.0,0.0,0.0,0.0,2.0,422.0,,75.0,190.5,1997-03-06,"March 6, 1997 (26 years old)",Tyler Jobe
20918,Mabyn Thomas,United States,2004-01-25,"Southlake, TX","Southlake, TX",0.0,0.0,0.0,0.0,1.0,57.0,,68.0,172.72,2004-01-25,"January 25, 2004 (19 years old)",Mabyn Thomas
20919,Kaileigh Truslow-Neffendorf,United States,,,"Georgetown, TX",0.0,0.0,0.0,0.0,1.0,57.0,,,,,,Kaileigh Truslow-Neffendorf
20920,Dalton Sayers,United States,,,"Topeka, KS",0.0,0.0,0.0,0.0,1.0,47.0,,,,,,Dalton Sayers
20921,Luna Cicola,Italy,2004-01-15,,,0.0,0.0,0.0,0.0,2.0,105.0,,,,2004-01-15,"January 15, 2004 (19 years old)",
20922,Adam Curry,United States,,,"Cincinnati, OH",0.0,0.0,0.0,0.0,1.0,47.0,,,,,,Adam Curry
20924,Julianna Panioa Napoleon,United States,,,"San Diego, CA",0.0,0.0,0.0,0.0,1.0,70.0,,,,,,Julianna Napoleon
20925,Daniel Collado,United States,,,"Chicago, IL",0.0,0.0,0.0,0.0,1.0,47.0,,,,,,Daniel Collado
20926,Jake Fleming,United States,,,"Norwood, MA",0.0,0.0,0.0,0.0,7.0,2549.0,,,,,,Jake Fleming
20927,Saofé Duval,France,2006-01-27,,,0.0,0.0,0.0,0.0,5.0,364.0,,,,2006-01-27,"January 27, 2006 (17 years old)",Saofe Duval
20928,Colleen McGuire,United States,,,"Naperville, IL",0.0,0.0,0.0,0.0,1.0,57.0,,,,,,Colleen McGuire
20929,Denise De Vine,United States,1991-10-04,"Lake Elsinore, CA","Clover, SC",0.0,0.0,0.0,0.0,6.0,2666.0,,68.0,172.72,1991-10-04,"October 4, 1991 (31 years old)",Denise De Vine
20930,Evan Gaskill,United States,,,"Cedar Rapids, IA",0.0,0.0,0.0,0.0,2.0,446.0,,,,,,Evan Gaskill
20931,Nicole Drake,United States,,,"Loveland, OH",,,,,,,,,,,,Nicole Drake
20932,Logan Fuglestad,United States,,,"Yorkville, IL",0.0,0.0,0.0,0.0,3.0,892.0,,,,,,Logan Fuglestad
20933,Dylan Zacca,United States,2002-01-12,"Pembroke Pines, FL","Pembroke Pines, FL",0.0,0.0,0.0,0.0,16.0,8485.0,,75.0,190.5,2002-01-12,"January 12, 2002 (21 years old)",Dylan Zacca
20934,Kyle Ohman,United States,,,"Brandon, FL",0.0,0.0,0.0,0.0,1.0,57.0,,,,,,Kyle Ohman
20935,Matt Cyr,United States,,,"Glastonbury, CT",0.0,0.0,0.0,0.0,2.0,445.0,,,,,,Matt Cyr
20936,Anastasia Kovalenko,Russia,2004-02-28,,,,,,,,,,,,2004-02-28,"February 28, 2004 (19 years old)",
20937,Lía Valdivieso Galardi,Spain,1993-02-21,,,0.0,0.0,0.0,0.0,1.0,35.0,,,,1993-02-21,"February 21, 1993 (30 years old)",
20938,Taylor Wilson,United States,,,"Santa Barbara, CA",0.0,0.0,0.0,0.0,1.0,63.0,,,,,,Taylor Wilson
20939,John Caronna,United States,,,,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,
20940,Matt Amberson,United States,,,,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,
20941,Nir Laufer,Israel,2005-05-01,,,0.0,0.0,0.0,0.0,2.0,40.0,,,,2005-05-01,"May 1, 2005 (18 years old)",
20942,Kamil Radzikowski,Poland,1994-08-20,,,0.0,0.0,0.0,0.0,1.0,40.0,,,,1994-08-20,"August 20, 1994 (28 years old)",Kamil Radzikowski
20943,Matteo Camerani,Italy,2002-06-25,,,0.0,0.0,0.0,0.0,1.0,35.0,,,,2002-06-25,"June 25, 2002 (21 years old)",Matteo Camerani
20944,Vilsomar Brito Bernardo Junior,Brazil,2002-05-31,,,0.0,0.0,0.0,0.0,1.0,60.0,,,,2002-05-31,"May 31, 2002 (21 years old)",
20945,Pedro Augusto Sousa De Oliveira,Brazil,2004-03-02,,,0.0,0.0,0.0,0.0,4.0,360.0,,,,2004-03-02,"March 2, 2004 (19 years old)",
20946,Valentino Abrantes Salema,Argentina,2002-12-07,San Andres de Giles,,0.0,0.0,0.0,0.0,1.0,30.0,,,,2002-12-07,"December 7, 2002 (20 years old)",
20947,Maciel Bueno Torres,Argentina,2002-07-01,Tunuyan,,0.0,0.0,0.0,0.0,11.0,1220.0,,,,2002-07-01,"July 1, 2002 (21 years old)",Maciel Bueno
20948,Renzo Joao Zaconeta Sempertegui,Bolivia,2002-03-08,,,0.0,0.0,0.0,0.0,1.0,30.0,,,,2002-03-08,"March 8, 2002 (21 years old)",
20949,Mateo Diego Nunez Nogales,Bolivia,2002-07-16,,,0.0,0.0,0.0,0.0,1.0,30.0,,,,2002-07-16,"July 16, 2002 (20 years old)",
20950,Nicolas Capretti Schosler,Brazil,2002-02-06,,,0.0,0.0,1.0,0.0,3.0,230.0,,,,2002-02-06,"February 6, 2002 (21 years old)",Nicolas Capretti
20951,Samuel Giacomo Oselame Bello,Brazil,2002-09-24,,,0.0,0.0,1.0,0.0,3.0,230.0,,,,2002-09-24,"September 24, 2002 (20 years old)",Samuel Oselame
20952,Maximiliano Cordova de Halleux,Chile,2004-04-23,,,0.0,0.0,0.0,0.0,2.0,90.0,,,,2004-04-23,"April 23, 2004 (19 years old)",
20953,Andres Felipe Castillo Zambrano,Colombia,2002-01-14,Cartagena,,0.0,0.0,0.0,0.0,1.0,30.0,,,,2002-01-14,"January 14, 2002 (21 years old)",
20954,Wilder Mosquera Caicedo,Colombia,2002-11-18,Cartagena,,0.0,0.0,0.0,0.0,1.0,30.0,,,,2002-11-18,"November 18, 2002 (20 years old)",
20955,Santiago Mendoza,Paraguay,2002-02-22,,,0.0,0.0,0.0,0.0,1.0,40.0,,74.0,187.96,2002-02-22,"February 22, 2002 (21 years old)",
20956,"Jonathan Abel ""Pocho"" Reckziegel Gallas",Paraguay,2002-06-06,,,0.0,0.0,0.0,0.0,1.0,40.0,,,,2002-06-06,"June 6, 2002 (21 years old)",
20957,Maria Isabel Chacon Espinoza,Bolivia,2003-05-14,,,0.0,0.0,0.0,0.0,1.0,30.0,,,,2003-05-14,"May 14, 2003 (20 years old)",
20958,Maria Jose Galindo Quiroga,Bolivia,2003-01-06,,,0.0,0.0,0.0,0.0,1.0,30.0,,,,2003-01-06,"January 6, 2003 (20 years old)",
20959,Larissa Ferreira Gomes de Vasconcelos,Brazil,2003-08-18,,,0.0,0.0,0.0,0.0,3.0,150.0,,,,2003-08-18,"August 18, 2003 (19 years old)",
20960,"Eduarda ""Duda"" Dias Machado",Brazil,2004-01-07,,,0.0,0.0,0.0,0.0,1.0,10.0,,,,2004-01-07,"January 7, 2004 (19 years old)",
20961,"Maria Fernanda ""Mafe"" Ferreira Dias",Brazil,2002-11-12,,,0.0,0.0,0.0,0.0,2.0,100.0,,,,2002-11-12,"November 12, 2002 (20 years old)",
20962,Carolina Sallaberry Cavalcanti,Brazil,2005-05-10,Rio de Janeiro,,0.0,0.0,0.0,0.0,5.0,300.0,,72.0,182.88,2005-05-10,"May 10, 2005 (18 years old)",
20963,Marcela Robert,Chile,2004-06-21,,,0.0,0.0,0.0,0.0,1.0,30.0,,,,2004-06-21,"June 21, 2004 (19 years old)",
20964,Danae Robert,Chile,2004-06-21,,,0.0,0.0,0.0,0.0,1.0,30.0,,,,2004-06-21,"June 21, 2004 (19 years old)",
20965,Isabela Alvira,Colombia,2002-05-03,Bogota,,0.0,0.0,0.0,0.0,1.0,30.0,,68.0,172.72,2002-05-03,"May 3, 2002 (21 years old)",
20966,Laura Alvira,Colombia,2002-03-16,,,,,,,,,,66.0,167.64000000000001,2002-03-16,"March 16, 2002 (21 years old)",
20967,Stephany Valeska Cherrez Yucailla,Ecuador,2005-08-04,,,0.0,0.0,0.0,0.0,1.0,30.0,,,,2005-08-04,"August 4, 2005 (17 years old)",
20968,Adriana Ediger Pankratz,Paraguay,2004-05-21,,,0.0,0.0,0.0,0.0,1.0,30.0,,,,2004-05-21,"May 21, 2004 (19 years old)",
20969,Fiorella Nunez Quintana,Paraguay,2004-01-29,,,0.0,0.0,0.0,0.0,2.0,90.0,,,,2004-01-29,"January 29, 2004 (19 years old)",
20970,Jorge Gabriel Diaz Canseco,Bolivia,2001-04-24,,,0.0,0.0,0.0,0.0,1.0,30.0,,,,2001-04-24,"April 24, 2001 (22 years old)",
20971,Ruddy Salvatierra,Bolivia,2001-09-25,,,0.0,0.0,0.0,0.0,1.0,30.0,,,,2001-09-25,"September 25, 2001 (21 years old)",
20972,Mateus De Paula Dultra,Brazil,2001-07-24,,,0.0,0.0,0.0,0.0,2.0,110.0,,,,2001-07-24,"July 24, 2001 (21 years old)",
20973,Noe Aravena,Chile,2002-07-30,Chile,,0.0,1.0,0.0,0.0,15.0,2560.0,,74.0,187.96,2002-07-30,"July 30, 2002 (20 years old)",Noe Aravena
20974,Julio Mateo Estupinan Centeno,Ecuador,2002-06-17,Esmeraldas,,0.0,0.0,0.0,0.0,1.0,40.0,,72.0,182.88,2002-06-17,"June 17, 2002 (21 years old)",
20975,Giuliano Massare Canillas,Paraguay,2002-03-16,,,0.0,0.0,0.0,0.0,1.0,40.0,,,,2002-03-16,"March 16, 2002 (21 years old)",
20976,Pablo Marcelo Portillo Morinigo,Paraguay,2001-06-16,,,0.0,0.0,0.0,0.0,1.0,40.0,,,,2001-06-16,"June 16, 2001 (22 years old)",
20977,Maia Najul Rosas,Argentina,2003-04-12,Tunuyán,,0.0,0.0,3.0,1.0,10.0,1190.0,,,,2003-04-12,"April 12, 2003 (20 years old)",Maia Najul
20978,Thainara Mylena Feitosa de Oliveira,Brazil,2001-04-21,,,0.0,0.0,0.0,0.0,2.0,120.0,,,,2001-04-21,"April 21, 2001 (22 years old)",Thainara Feitosa
20979,Viviana Urretaviscaya,Chile,2003-11-29,,,0.0,0.0,0.0,0.0,1.0,30.0,,,,2003-11-29,"November 29, 2003 (19 years old)",
20980,Antonella Mori,Chile,2001-11-11,,,0.0,0.0,0.0,0.0,1.0,30.0,,,,2001-11-11,"November 11, 2001 (21 years old)",
20981,Maggie Paiva Goiburu,Paraguay,2003-12-05,,,0.0,0.0,0.0,0.0,1.0,40.0,,,,2003-12-05,"December 5, 2003 (19 years old)",
20982,Ahmed Mansour,Sudan,2003-01-28,Khartoum,,,,,,,,,,,2003-01-28,"January 28, 2003 (20 years old)",
20983,Mustafa Ahmedalradi,Sudan,2004-08-04,Khartoum,,,,,,,,,,,2004-08-04,"August 4, 2004 (18 years old)",
20984,Heiko Egon Guther,South Africa,2003-04-14,,,0.0,0.0,0.0,0.0,1.0,30.0,,,,2003-04-14,"April 14, 2003 (20 years old)",
20985,Marco Steffen Franze,South Africa,2004-09-03,,,,,,,,,,,,2004-09-03,"September 3, 2004 (18 years old)",
20986,Touhami Hany,Algeria,2003-12-08,Algiers,,,,,,,,,72.0,182.88,2003-12-08,"December 8, 2003 (19 years old)",
20987,Abderaouf Boulfrakh,Algeria,2002-04-27,Jijel,,,,,,,,,72.0,182.88,2002-04-27,"April 27, 2002 (21 years old)",
20988,Zaid Koutam,Morocco,2003-12-04,,,,,,,,,,76.0,193.04,2003-12-04,"December 4, 2003 (19 years old)",
20989,Mohamed Reda Zabt,Morocco,2003-03-15,M'adiaq,,,,,,,,,,,2003-03-15,"March 15, 2003 (20 years old)",
20990,Joshua Howat,Australia,2002-05-31,,,0.0,0.0,0.0,0.0,8.0,600.0,,,,2002-05-31,"May 31, 2002 (21 years old)",Joshua Howat
20991,Soloman Bushby,Australia,2002-08-29,,,0.0,0.0,0.0,0.0,15.0,1320.0,,,,2002-08-29,"August 29, 2002 (20 years old)",Soloman Bushby
